Date,TSX Adj Close,FTSE Adj Close,NIKKEI Adj Close,VWO Adj Close,KOSDAQ Adj Close,BCOM Adj Close,GLAB.L Adj Close,VIX Adj Close
2020-10-29,15670.7001953125,5581.7998046875,23331.939453125,39.46791076660156,813.9299926757812,71.61000061035156,32.29750061035156,37.59000015258789
2020-10-30,15580.599609375,5577.2998046875,22977.130859375,39.05780029296875,792.6500244140625,71.83999633789062,32.220001220703125,38.02000045776367
2020-11-02,15696.900390625,5655.0,23295.48046875,39.55706024169922,802.9500122070312,72.12999725341797,32.224998474121094,37.130001068115234
2020-11-03,15939.2001953125,5786.7998046875,,39.66403579711914,818.4600219726562,72.26000213623047,32.209999084472656,35.54999923706055
2020-11-04,15998.7001953125,5883.2998046875,23695.23046875,40.938926696777344,826.969970703125,72.69000244140625,32.372501373291016,29.56999969482422
2020-11-05,16298.2001953125,5906.2001953125,24105.279296875,41.634315490722656,844.7999877929688,73.19000244140625,32.36249923706055,27.579999923706055
2020-11-06,16282.7998046875,5910.0,24325.23046875,41.78587341308594,836.780029296875,72.81999969482422,32.32500076293945,24.860000610351562
2020-11-09,16475.900390625,6186.2998046875,24839.83984375,42.09791946411133,851.2100219726562,72.75,32.1775016784668,25.75
2020-11-10,16615.400390625,6296.89990234375,24905.58984375,41.625396728515625,840.7899780273438,73.95999908447266,32.1775016784668,24.799999237060547
2020-11-11,16774.099609375,6382.10009765625,25349.599609375,41.803707122802734,839.9000244140625,74.0,32.1875,23.450000762939453
2020-11-12,16582.19921875,6338.89990234375,25520.880859375,41.491676330566406,840.0800170898438,73.72000122070312,32.220001220703125,25.350000381469727
2020-11-13,16675.599609375,6316.39990234375,25385.869140625,42.01767349243164,839.1400146484375,73.7300033569336,32.247501373291016,23.100000381469727
2020-11-16,16889.80078125,6421.2998046875,25906.9296875,42.50801467895508,847.3300170898438,73.7699966430664,32.26499938964844,22.450000762939453
2020-11-17,16948.099609375,6365.2998046875,26014.619140625,42.44560623168945,839.469970703125,73.88999938964844,32.317501068115234,22.709999084472656
2020-11-18,16889.80078125,6385.2001953125,25728.140625,42.30295944213867,851.739990234375,74.19000244140625,32.31999969482422,23.84000015258789
2020-11-19,16909.80078125,6334.39990234375,25634.33984375,42.40995788574219,859.9400024414062,73.54000091552734,32.34749984741211,23.110000610351562
2020-11-20,17019.099609375,6351.5,25527.369140625,42.70414352416992,870.1799926757812,74.13999938964844,32.3650016784668,23.700000762939453
2020-11-23,17094.5,6333.7998046875,,42.69523620605469,873.2899780273438,74.16000366210938,32.36000061035156,22.65999984741211
2020-11-24,17274.30078125,6432.2001953125,26165.58984375,43.26581573486328,872.0999755859375,74.7300033569336,32.3849983215332,21.639999389648438
2020-11-25,17313.099609375,6391.10009765625,26296.859375,43.069679260253906,865.1199951171875,74.80000305175781,32.369998931884766,21.25
2020-11-26,17351.30078125,6362.89990234375,26537.310546875,,874.530029296875,,32.38750076293945,
2020-11-27,17396.599609375,6367.60009765625,26644.7109375,43.470863342285156,885.5599975585938,74.81999969482422,32.38999938964844,20.84000015258789
2020-11-30,17190.30078125,6266.2001953125,26433.619140625,42.40103530883789,886.1099853515625,74.36000061035156,32.38249969482422,20.56999969482422
2020-12-01,17296.900390625,6384.7001953125,26787.5390625,43.28363800048828,891.2899780273438,74.55000305175781,32.349998474121094,20.770000457763672
2020-12-02,17358.19921875,6463.39990234375,26800.98046875,43.26581573486328,899.3400268554688,74.5,32.307498931884766,21.170000076293945
2020-12-03,17398.0,6490.2998046875,26809.369140625,43.69374084472656,907.6099853515625,74.06999969482422,32.342498779296875,21.280000686645508
2020-12-04,17521.0,6550.2001953125,26751.240234375,43.98794174194336,913.760009765625,74.30000305175781,32.3025016784668,20.790000915527344
2020-12-07,17582.400390625,6555.39990234375,26547.439453125,43.98794174194336,926.8800048828125,73.94000244140625,32.369998931884766,21.299999237060547
2020-12-08,17639.0,6558.7998046875,26467.080078125,44.112762451171875,906.8400268554688,73.66999816894531,32.40250015258789,20.68000030517578
2020-12-09,17559.900390625,6564.2998046875,26817.939453125,43.59568786621094,913.8099975585938,73.94999694824219,32.38249969482422,22.270000457763672
2020-12-10,17593.30078125,6599.7998046875,26756.240234375,44.1840934753418,921.7000122070312,74.88999938964844,32.404998779296875,22.520000457763672
2020-12-11,17548.900390625,6546.7998046875,26652.51953125,43.8898811340332,928.4400024414062,74.87000274658203,32.46500015258789,23.309999465942383
2020-12-14,17387.400390625,6531.7998046875,26732.439453125,43.729408264160156,929.5399780273438,75.19000244140625,32.43000030517578,24.719999313354492
2020-12-15,17506.5,6513.2998046875,26687.83984375,44.13951873779297,931.27001953125,75.70999908447266,32.4275016784668,22.889999389648438
2020-12-16,17567.400390625,6570.89990234375,26757.400390625,44.380218505859375,939.6500244140625,76.0199966430664,32.397499084472656,22.5
2020-12-17,17652.900390625,6551.10009765625,26806.669921875,44.736839294433594,944.0399780273438,76.86000061035156,32.43000030517578,21.93000030517578
2020-12-18,17534.599609375,6529.2001953125,26763.390625,44.60309982299805,947.239990234375,77.31999969482422,32.40999984741211,21.56999969482422
2020-12-21,17500.900390625,6416.2998046875,26714.419921875,44.00305938720703,953.5800170898438,76.97000122070312,32.41999816894531,25.15999984741211
2020-12-22,17552.5,,26436.390625,43.680171966552734,928.72998046875,76.55000305175781,32.442501068115234,24.229999542236328
2020-12-23,17593.599609375,6495.7998046875,26524.7890625,44.12862777709961,923.1699829101562,77.02999877929688,32.375,23.309999465942383
2020-12-24,17623.900390625,6502.10009765625,26668.349609375,43.87748718261719,928.6799926757812,77.02999877929688,32.400001525878906,21.530000686645508
2020-12-25,,,26656.609375,,,,,
2020-12-28,,,26854.029296875,43.96718215942383,927.0,76.5,,21.700000762939453
2020-12-29,17543.400390625,6602.7001953125,27568.150390625,44.44255065917969,957.4099731445312,77.11000061035156,32.4375,23.079999923706055
2020-12-30,17545.80078125,6555.7998046875,27444.169921875,45.06142807006836,968.4199829101562,77.58999633789062,32.435001373291016,22.770000457763672
2020-12-31,17433.400390625,6460.5,,44.944828033447266,,78.05000305175781,32.47249984741211,22.75
2021-01-04,17527.80078125,6571.89990234375,27258.380859375,45.151123046875,977.6199951171875,78.63999938964844,32.4900016784668,26.969999313354492
2021-01-05,17682.5,6612.2998046875,27158.630859375,46.200523376464844,985.760009765625,80.33000183105469,32.459999084472656,25.34000015258789
2021-01-06,17828.099609375,6841.89990234375,27055.939453125,45.76102828979492,981.3900146484375,80.2699966430664,32.349998474121094,25.06999969482422
2021-01-07,18027.599609375,6857.0,27490.130859375,46.11979293823242,988.8599853515625,80.30999755859375,32.32500076293945,22.3700008392334
2021-01-08,18042.099609375,6873.2998046875,28139.029296875,47.0526008605957,987.7899780273438,79.66000366210938,32.310001373291016,21.559999465942383
2021-01-11,17934.5,6798.5,,46.50547409057617,976.6300048828125,79.48999786376953,32.28499984741211,24.079999923706055
2021-01-12,17985.80078125,6754.10009765625,28164.33984375,47.0167236328125,973.719970703125,80.62999725341797,32.23249816894531,23.329999923706055
2021-01-13,17934.69921875,6745.5,28456.58984375,47.16919708251953,979.1300048828125,80.61000061035156,32.307498931884766,22.209999084472656
2021-01-14,17958.099609375,6802.0,28698.259765625,47.6356086730957,980.2899780273438,81.22000122070312,32.342498779296875,23.25
2021-01-15,17909.0,6735.7001953125,28519.1796875,47.08848571777344,964.4400024414062,80.45999908447266,32.337501525878906,24.34000015258789
2021-01-18,17944.900390625,6720.7001953125,28242.2109375,,944.6699829101562,,32.3224983215332,
2021-01-19,17957.400390625,6713.0,28633.4609375,47.94055938720703,957.75,80.05000305175781,32.32749938964844,23.239999771118164
2021-01-20,18014.900390625,6740.39990234375,28523.259765625,48.774688720703125,977.6599731445312,80.30000305175781,32.3224983215332,21.579999923706055
2021-01-21,17916.19921875,6715.39990234375,28756.859375,48.783668518066406,981.4000244140625,80.29000091552734,32.290000915527344,21.31999969482422
2021-01-22,17845.900390625,6695.10009765625,28631.44921875,48.43386459350586,979.97998046875,79.11000061035156,32.29499816894531,21.90999984741211
2021-01-25,17906.0,6638.89990234375,28822.2890625,48.676025390625,999.2999877929688,79.9800033569336,32.34749984741211,23.190000534057617
2021-01-26,17779.400390625,6654.0,28546.1796875,48.37107849121094,994.0,80.4800033569336,32.3650016784668,23.020000457763672
2021-01-27,17424.400390625,6567.39990234375,28635.2109375,47.142295837402344,985.9199829101562,80.44999694824219,32.369998931884766,37.209999084472656
2021-01-28,17657.19921875,6526.2001953125,28197.419921875,47.36652374267578,961.22998046875,79.98999786376953,32.337501525878906,30.209999084472656
2021-01-29,17337.0,6407.5,27663.390625,46.353004455566406,928.72998046875,80.0999984741211,32.287498474121094,33.09000015258789
2021-02-01,17692.5,6466.39990234375,28091.05078125,47.52796936035156,956.9199829101562,81.5999984741211,32.127498626708984,30.239999771118164
2021-02-02,17874.5,6516.7001953125,28362.169921875,48.27240753173828,963.8099975585938,81.2699966430664,32.087501525878906,25.559999465942383
2021-02-03,17915.900390625,6507.7998046875,28646.5,48.4517936706543,970.6900024414062,81.80999755859375,32.08250045776367,22.90999984741211
2021-02-04,18042.0,6503.7001953125,28341.94921875,48.523555755615234,964.5800170898438,81.9800033569336,32.04249954223633,21.770000457763672
2021-02-05,18135.900390625,6489.2998046875,28779.189453125,48.882328033447266,967.4199829101562,82.47000122070312,32.02000045776367,20.8700008392334
2021-02-08,18330.30078125,6523.5,29388.5,49.13345718383789,960.780029296875,83.54000091552734,31.9950008392334,21.239999771118164
2021-02-09,18408.599609375,6531.60009765625,29505.9296875,49.68058395385742,957.8499755859375,83.7699966430664,32.022499084472656,21.6299991607666
2021-02-10,18457.80078125,6524.39990234375,29562.9296875,49.78821563720703,964.3099975585938,83.52999877929688,32.01250076293945,21.989999771118164
2021-02-11,18393.0,6528.7001953125,,50.308433532714844,,83.47000122070312,32.032501220703125,21.25
2021-02-12,18460.19921875,6589.7998046875,29520.0703125,50.39812088012695,,84.05999755859375,31.982500076293945,19.969999313354492
2021-02-15,,6756.10009765625,30084.150390625,,981.969970703125,,31.897499084472656,
2021-02-16,18492.5,6748.89990234375,30467.75,50.54163360595703,977.739990234375,85.05000305175781,31.832500457763672,21.459999084472656
2021-02-17,18374.80078125,6710.89990234375,30292.189453125,50.66720199584961,979.77001953125,85.19999694824219,31.84749984741211,21.5
2021-02-18,18274.099609375,6617.2001953125,30236.08984375,50.01244354248047,967.4199829101562,85.23999786376953,31.81999969482422,22.489999771118164
2021-02-19,18384.30078125,6624.0,30017.919921875,50.28152847290039,965.1099853515625,85.30000305175781,31.747499465942383,22.049999237060547
2021-02-22,18416.69921875,6612.2001953125,30156.029296875,48.85541534423828,954.2899780273438,86.69999694824219,31.752500534057617,23.450000762939453
2021-02-23,18330.099609375,6625.89990234375,,49.13345718383789,936.5999755859375,86.62000274658203,31.690000534057617,23.110000610351562
2021-02-24,18484.5,6659.0,29671.69921875,48.81953430175781,906.3099975585938,87.58000183105469,31.655000686645508,21.34000015258789
2021-02-25,18223.5,6652.0,30168.26953125,47.761173248291016,936.2100219726562,87.12000274658203,31.512500762939453,28.889999389648438
2021-02-26,18060.30078125,6483.39990234375,28966.009765625,47.079505920410156,913.9400024414062,85.27999877929688,31.502500534057617,27.950000762939453
2021-03-01,18299.599609375,6588.5,29663.5,48.37107849121094,,84.77999877929688,31.647499084472656,23.350000381469727
2021-03-02,18421.599609375,6613.7998046875,29408.169921875,47.91364288330078,923.1699829101562,85.25,31.684999465942383,24.100000381469727
2021-03-03,18320.69921875,6675.5,29559.099609375,47.87777328491211,930.7999877929688,84.87000274658203,31.594999313354492,26.670000076293945
2021-03-04,18125.69921875,6650.89990234375,28930.109375,46.846317291259766,926.2000122070312,84.77999877929688,31.607500076293945,28.56999969482422
2021-03-05,18381.0,6630.5,28864.3203125,47.17816925048828,923.47998046875,85.86000061035156,31.559999465942383,24.65999984741211
2021-03-08,18457.80078125,6719.10009765625,28743.25,45.94938278198242,904.77001953125,85.37000274658203,31.522499084472656,25.469999313354492
2021-03-09,18599.19921875,6730.2998046875,29027.939453125,46.944976806640625,896.3599853515625,85.41999816894531,31.549999237060547,24.030000686645508
2021-03-10,18690.0,6725.60009765625,29036.560546875,46.8642463684082,890.0700073242188,85.33999633789062,31.55500030517578,22.559999465942383
2021-03-11,18844.599609375,6737.0,29211.640625,48.27240753173828,908.010009765625,86.2699966430664,31.584999084472656,21.90999984741211
2021-03-12,18851.30078125,6761.5,29717.830078125,47.42034149169922,925.489990234375,85.95999908447266,31.46500015258789,20.690000534057617
2021-03-15,18954.80078125,6749.7001953125,29766.970703125,47.3934326171875,926.9000244140625,85.95999908447266,31.5049991607666,20.030000686645508
2021-03-16,18874.0,6803.60009765625,29921.08984375,47.59972381591797,940.6500244140625,85.95999908447266,31.522499084472656,19.790000915527344
2021-03-17,18983.099609375,6762.7001953125,29914.330078125,47.6356086730957,943.780029296875,85.69000244140625,31.4325008392334,19.229999542236328
2021-03-18,18836.5,6779.7001953125,30216.75,46.90011978149414,949.8300170898438,83.66000366210938,31.372499465942383,21.579999923706055
2021-03-19,18854.0,6708.7001953125,29792.05078125,47.36652374267578,952.1099853515625,84.5199966430664,31.40999984741211,20.950000762939453
2021-03-22,18815.099609375,6726.10009765625,29174.150390625,47.26593780517578,955.3800048828125,84.66999816894531,31.459999084472656,18.8799991607666
2021-03-23,18669.80078125,6699.2001953125,28995.919921875,46.49359130859375,946.3099975585938,83.18000030517578,31.520000457763672,20.299999237060547
2021-03-24,18628.30078125,6712.89990234375,28405.51953125,45.40691375732422,953.8200073242188,84.3499984741211,31.547500610351562,21.200000762939453
2021-03-25,18651.099609375,6674.7998046875,28729.880859375,45.478763580322266,954.989990234375,82.98999786376953,31.572500228881836,19.809999465942383
2021-03-26,18752.599609375,6740.60009765625,29176.69921875,46.61033630371094,956.7000122070312,84.12999725341797,31.537500381469727,18.860000610351562
2021-03-29,18719.19921875,6736.2001953125,29384.51953125,46.34989929199219,954.0999755859375,83.93000030517578,31.49250030517578,20.739999771118164
2021-03-30,18705.599609375,6772.10009765625,29432.69921875,46.53849411010742,958.0599975585938,82.75,31.43000030517578,19.610000610351562
2021-03-31,18700.69921875,6713.60009765625,29178.80078125,46.745052337646484,956.1699829101562,83.44000244140625,31.469999313354492,19.399999618530273
2021-04-01,18990.30078125,6737.2998046875,29388.869140625,47.167144775390625,965.780029296875,83.83000183105469,31.52750015258789,17.329999923706055
2021-04-02,,,29854.0,,970.0900268554688,,,
2021-04-05,19026.80078125,,30089.25,47.26593780517578,969.77001953125,83.01000213623047,,17.90999984741211
2021-04-06,19104.099609375,6823.60009765625,29696.630859375,47.4904670715332,968.6300048828125,83.61000061035156,31.522499084472656,18.1200008392334
2021-04-07,19129.099609375,6885.2998046875,29730.7890625,46.79893112182617,973.219970703125,83.76000213623047,31.59000015258789,17.15999984741211
2021-04-08,19228.900390625,6942.2001953125,29708.98046875,47.28390121459961,982.02001953125,84.4000015258789,31.579999923706055,16.950000762939453
2021-04-09,19228.0,6915.7998046875,29768.060546875,46.87976837158203,989.3900146484375,84.02999877929688,31.5575008392334,16.690000534057617
2021-04-12,19201.30078125,6889.10009765625,29538.73046875,46.57441711425781,1000.6500244140625,83.58000183105469,31.53499984741211,16.90999984741211
2021-04-13,19203.69921875,6890.5,29751.609375,46.58340072631836,1010.3699951171875,84.31999969482422,31.542499542236328,16.649999618530273
2021-04-14,19171.69921875,6939.60009765625,29620.990234375,46.834869384765625,1014.4199829101562,85.87999725341797,31.5575008392334,16.989999771118164
2021-04-15,19321.900390625,6983.5,29642.689453125,47.247982025146484,1013.9000244140625,86.55999755859375,31.670000076293945,16.56999969482422
2021-04-16,19351.30078125,7019.5,29683.369140625,47.400657653808594,1021.6199951171875,86.52999877929688,31.592500686645508,16.25
2021-04-19,19204.400390625,7000.10009765625,29685.369140625,47.301856994628906,1029.4599609375,86.77999877929688,31.594999313354492,17.290000915527344
2021-04-20,19040.80078125,6859.89990234375,29100.380859375,46.942626953125,1031.8800048828125,86.9800033569336,31.645000457763672,18.68000030517578
2021-04-21,19143.30078125,6895.2998046875,28508.55078125,47.31084442138672,1022.219970703125,87.2699966430664,31.627500534057617,17.5
2021-04-22,19031.599609375,6938.2001953125,29188.169921875,47.23001480102539,1025.7099609375,87.97000122070312,31.627500534057617,18.709999084472656
2021-04-23,19102.30078125,6938.60009765625,29020.630859375,47.87663650512695,1026.8199462890625,88.4000015258789,31.622499465942383,17.329999923706055
2021-04-26,19170.599609375,6963.10009765625,29126.23046875,47.93950271606445,1030.06005859375,89.5199966430664,31.622499465942383,17.639999389648438
2021-04-27,19175.099609375,6945.0,28991.890625,48.011348724365234,1021.010009765625,90.08000183105469,31.584999084472656,17.559999465942383
2021-04-28,19357.0,6963.7001953125,29053.970703125,48.397518157958984,998.27001953125,90.19000244140625,31.55500030517578,17.280000686645508
2021-04-29,19255.900390625,6961.5,,48.28974914550781,990.6900024414062,90.16999816894531,31.510000228881836,17.610000610351562
2021-04-30,19108.30078125,6969.7998046875,28812.630859375,47.580265045166016,983.4500122070312,90.36000061035156,31.52750015258789,18.610000610351562
2021-05-03,19213.19921875,,,47.56230545043945,961.8099975585938,90.97000122070312,,18.309999465942383
2021-05-04,19188.0,6923.2001953125,,46.97854995727539,967.2000122070312,91.6500015258789,31.625,19.479999542236328
2021-05-05,19310.69921875,7039.2998046875,,47.15816879272461,,92.22000122070312,31.594999313354492,19.149999618530273
2021-05-06,19291.0,7076.2001953125,29331.369140625,47.62517166137695,969.989990234375,92.87000274658203,31.607500076293945,18.389999389648438
2021-05-07,19472.69921875,7129.7001953125,29357.8203125,48.047271728515625,978.2999877929688,93.7300033569336,31.604999542236328,16.690000534057617
2021-05-10,19361.900390625,7123.7001953125,29518.33984375,47.14919662475586,992.7999877929688,93.16000366210938,31.592500686645508,19.65999984741211
2021-05-11,19274.0,6948.0,28608.58984375,47.023460388183594,978.6099853515625,93.87000274658203,31.512500762939453,21.84000015258789
2021-05-12,19107.80078125,7004.60009765625,28147.509765625,45.820030212402344,967.0999755859375,93.87999725341797,31.44499969482422,27.59000015258789
2021-05-13,19135.80078125,6963.2998046875,27448.009765625,45.766143798828125,951.77001953125,91.69999694824219,31.422500610351562,23.1299991607666
2021-05-14,19366.69921875,7043.60009765625,28084.470703125,46.520530700683594,966.719970703125,91.9800033569336,31.462499618530273,18.809999465942383
2021-05-17,19474.69921875,7032.89990234375,27824.830078125,46.54746627807617,962.5,93.25,31.467500686645508,19.719999313354492
2021-05-18,19507.099609375,7034.2001953125,28406.83984375,47.221038818359375,969.0999755859375,93.1500015258789,31.462499618530273,21.34000015258789
2021-05-19,19417.0,6950.2001953125,28044.44921875,47.095298767089844,,91.44000244140625,31.469999313354492,22.18000030517578
2021-05-20,19543.0,7019.7998046875,28098.25,47.26593780517578,971.1300048828125,90.88999938964844,31.485000610351562,20.670000076293945
2021-05-21,19527.30078125,7018.10009765625,28317.830078125,46.76301574707031,965.6300048828125,90.88999938964844,31.502500534057617,20.149999618530273
2021-05-24,,7051.60009765625,28364.609375,47.20307159423828,948.3699951171875,91.58000183105469,31.53499984741211,18.399999618530273
2021-05-25,19564.099609375,7029.7998046875,28553.98046875,47.697025299072266,962.0700073242188,91.38999938964844,31.577499389648438,18.84000015258789
2021-05-26,19745.5,7026.89990234375,28642.189453125,48.047271728515625,966.0599975585938,91.5999984741211,31.622499465942383,17.360000610351562
2021-05-27,19774.400390625,7019.7001953125,28549.009765625,48.13707733154297,974.0800170898438,92.80000305175781,31.579999923706055,16.739999771118164
2021-05-28,19852.19921875,7022.60009765625,29149.41015625,48.388545989990234,977.4600219726562,92.83000183105469,31.592500686645508,16.760000228881836
2021-05-31,19731.0,,28860.080078125,,981.780029296875,,,
2021-06-01,19976.0,7080.5,28814.33984375,49.40336608886719,984.5900268554688,94.13999938964844,31.5674991607666,17.899999618530273
2021-06-02,19971.19921875,7108.0,28946.140625,49.52011489868164,981.0999755859375,94.44999694824219,31.612499237060547,17.479999542236328
2021-06-03,19941.400390625,7064.39990234375,29058.109375,48.96330261230469,990.1900024414062,93.26000213623047,31.577499389648438,18.040000915527344
2021-06-04,20029.19921875,7069.0,28941.51953125,49.40336608886719,987.5800170898438,94.68000030517578,31.627500534057617,16.420000076293945
2021-06-07,20035.30078125,7077.2001953125,29019.240234375,49.205787658691406,985.8599853515625,94.16000366210938,31.610000610351562,16.420000076293945
2021-06-08,20065.900390625,7095.10009765625,28963.560546875,48.99923324584961,986.1199951171875,94.7699966430664,31.657499313354492,17.06999969482422
2021-06-09,20002.30078125,7081.0,28860.80078125,48.96330261230469,978.7899780273438,94.80000305175781,31.702499389648438,17.889999389648438
2021-06-10,20049.5,7088.2001953125,28958.560546875,49.30458068847656,987.77001953125,95.02999877929688,31.719999313354492,16.100000381469727
2021-06-11,20138.400390625,7134.10009765625,28948.73046875,49.08904266357422,991.1300048828125,94.98999786376953,31.75749969482422,15.649999618530273
2021-06-14,20157.69921875,7146.7001953125,29161.80078125,49.28661346435547,997.4099731445312,94.30999755859375,31.732500076293945,16.389999389648438
2021-06-15,20231.30078125,7172.5,29441.30078125,48.95432662963867,997.3699951171875,93.54000091552734,31.725000381469727,17.020000457763672
2021-06-16,20231.0,7185.0,29291.009765625,48.28974914550781,998.489990234375,93.41000366210938,31.727500915527344,18.149999618530273
2021-06-17,20144.0,7153.39990234375,29018.330078125,48.568153381347656,1003.719970703125,90.0999984741211,31.69499969482422,17.75
2021-06-18,19999.599609375,7017.5,28964.080078125,48.19096374511719,1015.8800048828125,90.93000030517578,31.752500534057617,20.700000762939453
2021-06-21,20156.400390625,7062.2998046875,28010.9296875,48.42567825317383,1010.989990234375,91.55999755859375,31.719999313354492,17.889999389648438
2021-06-22,20200.69921875,7090.0,28884.130859375,48.218048095703125,1011.5599975585938,91.5199966430664,31.700000762939453,16.65999984741211
2021-06-23,20164.400390625,7074.10009765625,28874.890625,48.49791717529297,1016.4600219726562,92.25,31.700000762939453,16.31999969482422
2021-06-24,20215.099609375,7110.0,28875.23046875,48.85902404785156,1012.6199951171875,92.36000061035156,31.707500457763672,15.970000267028809
2021-06-25,20230.30078125,7136.10009765625,29066.1796875,49.25625228881836,1012.1300048828125,92.44000244140625,31.665000915527344,15.619999885559082
2021-06-28,20145.30078125,7073.0,29048.01953125,49.37361145019531,1017.9099731445312,93.06999969482422,31.71500015258789,15.760000228881836
2021-06-29,20171.0,7087.60009765625,28812.609375,49.33750534057617,1022.52001953125,93.19999694824219,31.735000610351562,16.020000457763672
2021-06-30,20165.599609375,7037.5,28791.529296875,49.03055953979492,1029.9599609375,94.54000091552734,31.760000228881836,15.829999923706055
2021-07-01,,7125.2001953125,28707.0390625,48.76874542236328,1035.6400146484375,94.69000244140625,31.75,15.479999542236328
2021-07-02,20226.099609375,7123.2998046875,28783.279296875,48.714576721191406,1038.1800537109375,94.9800033569336,31.797500610351562,15.069999694824219
2021-07-05,20281.5,7164.89990234375,28598.189453125,,1047.3299560546875,,31.799999237060547,
2021-07-06,20300.0,7100.89990234375,28643.2109375,47.838871002197266,1044.9599609375,92.80000305175781,31.90999984741211,16.440000534057617
2021-07-07,20290.599609375,7151.0,28366.94921875,47.88401412963867,1047.3599853515625,92.47000122070312,31.954999923706055,16.200000762939453
2021-07-08,20061.19921875,7030.7001953125,28118.029296875,46.972190856933594,1034.47998046875,92.58000183105469,31.979999542236328,19.0
2021-07-09,20258.0,7121.89990234375,27940.419921875,47.82984161376953,1028.9300537109375,93.5,31.912500381469727,16.18000030517578
2021-07-12,20233.099609375,7125.39990234375,28569.01953125,47.8569221496582,1034.6400146484375,93.97000122070312,31.899999618530273,16.170000076293945
2021-07-13,20270.69921875,7124.7001953125,28718.240234375,47.88401412963867,1043.31005859375,94.4800033569336,31.905000686645508,17.1200008392334
2021-07-14,20147.19921875,7091.2001953125,28608.490234375,48.118736267089844,1044.97998046875,94.41000366210938,31.950000762939453,16.329999923706055
2021-07-15,20183.69921875,7012.0,28279.08984375,48.16387939453125,1054.31005859375,94.12999725341797,31.962499618530273,17.010000228881836
2021-07-16,19985.5,7008.10009765625,28003.080078125,47.838871002197266,1051.97998046875,94.43000030517578,31.985000610351562,18.450000762939453
2021-07-19,19726.5,6844.39990234375,27652.740234375,47.13469314575195,1049.8299560546875,92.08999633789062,32.092498779296875,22.5
2021-07-20,19942.69921875,6881.10009765625,27388.16015625,47.17080307006836,1043.6400146484375,93.30999755859375,32.11000061035156,19.729999542236328
2021-07-21,20110.099609375,6998.2998046875,27548.0,47.57706832885742,1042.030029296875,94.69999694824219,32.0525016784668,17.90999984741211
2021-07-22,20097.5,6968.2998046875,,47.64928436279297,1050.25,95.51000213623047,32.095001220703125,17.690000534057617
2021-07-23,20188.400390625,7027.60009765625,,46.909000396728516,1055.5,95.69000244140625,32.08000183105469,17.200000762939453
2021-07-26,20165.0,7025.39990234375,27833.2890625,46.015235900878906,1047.6300048828125,96.63999938964844,32.08000183105469,17.579999923706055
2021-07-27,20173.400390625,6996.10009765625,27970.220703125,45.02216339111328,1046.550048828125,95.83000183105469,32.119998931884766,19.360000610351562
2021-07-28,20230.400390625,7016.60009765625,27581.66015625,46.29510498046875,1035.6800537109375,96.18000030517578,32.11000061035156,18.309999465942383
2021-07-29,20311.80078125,7078.39990234375,27782.419921875,46.45759963989258,1044.1300048828125,97.51000213623047,32.11750030517578,17.700000762939453
2021-07-30,20287.80078125,7032.2998046875,27283.58984375,46.14162063598633,1031.1400146484375,96.27999877929688,32.13249969482422,18.239999771118164
2021-08-02,,7081.7001953125,27781.01953125,46.51176452636719,1037.800048828125,95.75,31.9950008392334,19.459999084472656
2021-08-03,20365.900390625,7105.7001953125,27641.830078125,46.62913513183594,1036.1099853515625,95.3499984741211,32.02750015258789,18.040000915527344
2021-08-04,20329.69921875,7123.89990234375,27584.080078125,46.74649429321289,1047.9300537109375,94.8499984741211,32.01250076293945,17.969999313354492
2021-08-05,20375.5,7120.39990234375,27728.119140625,46.60205078125,1059.5400390625,95.30000305175781,32.00749969482422,17.280000686645508
2021-08-06,20475.400390625,7123.0,27820.0390625,46.28607177734375,1059.800048828125,94.69000244140625,31.922500610351562,16.149999618530273
2021-08-09,20437.400390625,7132.2998046875,,46.44858169555664,1060.0,93.12000274658203,31.899999618530273,16.719999313354492
2021-08-10,20495.69921875,7161.0,27888.150390625,46.62010192871094,1052.0699462890625,94.37999725341797,31.88249969482422,16.790000915527344
2021-08-11,20554.0,7220.10009765625,28070.509765625,46.791629791259766,1051.9200439453125,94.95999908447266,31.8700008392334,16.170000076293945
2021-08-12,20520.599609375,7193.2001953125,28015.01953125,46.484683990478516,1054.0899658203125,94.9800033569336,31.8799991607666,15.59000015258789
2021-08-13,20518.099609375,7218.7001953125,27977.150390625,46.394405364990234,1040.780029296875,95.16999816894531,31.90999984741211,15.449999809265137
2021-08-16,20483.400390625,7154.0,27523.189453125,46.02426528930664,,95.0199966430664,31.950000762939453,16.1200008392334
2021-08-17,20363.599609375,7181.10009765625,27424.470703125,45.19369888305664,1011.0499877929688,93.98999786376953,31.9424991607666,17.90999984741211
2021-08-18,20302.099609375,7169.2998046875,27585.91015625,45.24786376953125,1021.0800170898438,93.48999786376953,31.940000534057617,21.56999969482422
2021-08-19,20215.400390625,7058.89990234375,27281.169921875,44.55271530151367,991.1500244140625,91.91999816894531,31.967500686645508,21.670000076293945
2021-08-20,20339.0,7087.89990234375,27013.25,44.55271530151367,967.9000244140625,91.16000366210938,31.977500915527344,18.559999465942383
2021-08-23,20477.30078125,7109.0,27494.240234375,45.19369888305664,993.1799926757812,93.13999938964844,31.950000762939453,17.149999618530273
2021-08-24,20547.80078125,7125.7998046875,27732.099609375,46.2048225402832,1013.1799926757812,94.37999725341797,31.947500228881836,17.219999313354492
